filename,purpose,view,dimensions or viewBox,anchor point,source/creator,license,status
assets/exports/icons/category-transport.svg,category transport,both,"32x32, viewBox 0 0 32 32",center,Codex original,Project-owned; redistribution license not specified,final
assets/exports/icons/category-ecology.svg,category ecology,both,"32x32, viewBox 0 0 32 32",center,Codex original,Project-owned; redistribution license not specified,final
assets/exports/icons/category-social-services.svg,category social services,both,"32x32, viewBox 0 0 32 32",center,Codex original,Project-owned; redistribution license not specified,final
assets/exports/icons/category-safety.svg,category safety,both,"32x32, viewBox 0 0 32 32",center,Codex original,Project-owned; redistribution license not specified,final
assets/exports/icons/category-city-services.svg,category city services,both,"32x32, viewBox 0 0 32 32",center,Codex original,Project-owned; redistribution license not specified,final
assets/exports/icons/indicator-T1-traffic.svg,indicator T1 traffic,both,"32x32, viewBox 0 0 32 32",center,Codex original,Project-owned; redistribution license not specified,final
assets/exports/icons/indicator-T2-transit.svg,indicator T2 transit,both,"32x32, viewBox 0 0 32 32",center,Codex original,Project-owned; redistribution license not specified,final
assets/exports/icons/indicator-E1-greenery.svg,indicator E1 greenery,both,"32x32, viewBox 0 0 32 32",center,Codex original,Project-owned; redistribution license not specified,final
assets/exports/icons/indicator-E2-air.svg,indicator E2 air,both,"32x32, viewBox 0 0 32 32",center,Codex original,Project-owned; redistribution license not specified,final
assets/exports/icons/indicator-S1-education.svg,indicator S1 education,both,"32x32, viewBox 0 0 32 32",center,Codex original,Project-owned; redistribution license not specified,final
assets/exports/icons/indicator-S2-health.svg,indicator S2 health,both,"32x32, viewBox 0 0 32 32",center,Codex original,Project-owned; redistribution license not specified,final
assets/exports/icons/indicator-B1-lighting.svg,indicator B1 lighting,both,"32x32, viewBox 0 0 32 32",center,Codex original,Project-owned; redistribution license not specified,final
assets/exports/icons/indicator-B2-crossing.svg,indicator B2 crossing,both,"32x32, viewBox 0 0 32 32",center,Codex original,Project-owned; redistribution license not specified,final
assets/exports/icons/indicator-C1-utilities.svg,indicator C1 utilities,both,"32x32, viewBox 0 0 32 32",center,Codex original,Project-owned; redistribution license not specified,final
assets/exports/icons/indicator-C2-requests.svg,indicator C2 requests,both,"32x32, viewBox 0 0 32 32",center,Codex original,Project-owned; redistribution license not specified,final
assets/exports/icons/hud-budget.svg,hud budget,both,"32x32, viewBox 0 0 32 32",center,Codex original,Project-owned; redistribution license not specified,final
assets/exports/icons/hud-turn.svg,hud turn,both,"32x32, viewBox 0 0 32 32",center,Codex original,Project-owned; redistribution license not specified,final
assets/exports/icons/hud-quarter.svg,hud quarter,both,"32x32, viewBox 0 0 32 32",center,Codex original,Project-owned; redistribution license not specified,final
assets/exports/icons/hud-score.svg,hud score,both,"32x32, viewBox 0 0 32 32",center,Codex original,Project-owned; redistribution license not specified,final
assets/exports/icons/hud-compare.svg,hud compare,both,"32x32, viewBox 0 0 32 32",center,Codex original,Project-owned; redistribution license not specified,final
assets/exports/icons/hud-info.svg,hud info,both,"32x32, viewBox 0 0 32 32",center,Codex original,Project-owned; redistribution license not specified,final
assets/exports/icons/hud-warning.svg,hud warning,both,"32x32, viewBox 0 0 32 32",center,Codex original,Project-owned; redistribution license not specified,final
assets/exports/icons/hud-critical.svg,hud critical,both,"32x32, viewBox 0 0 32 32",center,Codex original,Project-owned; redistribution license not specified,final
assets/exports/icons/hud-synergy.svg,hud synergy,both,"32x32, viewBox 0 0 32 32",center,Codex original,Project-owned; redistribution license not specified,final
assets/exports/icons/hud-locked.svg,hud locked,both,"32x32, viewBox 0 0 32 32",center,Codex original,Project-owned; redistribution license not specified,final
assets/exports/icons/hud-selected.svg,hud selected,both,"32x32, viewBox 0 0 32 32",center,Codex original,Project-owned; redistribution license not specified,final
assets/exports/icons/hud-undo.svg,hud undo,both,"32x32, viewBox 0 0 32 32",center,Codex original,Project-owned; redistribution license not specified,final
assets/exports/icons/hud-play.svg,hud play,both,"32x32, viewBox 0 0 32 32",center,Codex original,Project-owned; redistribution license not specified,final
assets/exports/icons/hud-pause.svg,hud pause,both,"32x32, viewBox 0 0 32 32",center,Codex original,Project-owned; redistribution license not specified,final
assets/exports/icons/hud-skip.svg,hud skip,both,"32x32, viewBox 0 0 32 32",center,Codex original,Project-owned; redistribution license not specified,final
assets/exports/icons/hud-sound-on.svg,hud sound on,both,"32x32, viewBox 0 0 32 32",center,Codex original,Project-owned; redistribution license not specified,final
assets/exports/icons/hud-sound-off.svg,hud sound off,both,"32x32, viewBox 0 0 32 32",center,Codex original,Project-owned; redistribution license not specified,final
assets/exports/icons/map-lrt.svg,map lrt,both,"32x32, viewBox 0 0 32 32",center,Codex original,Project-owned; redistribution license not specified,final
assets/exports/icons/map-transport.svg,map transport,both,"32x32, viewBox 0 0 32 32",center,Codex original,Project-owned; redistribution license not specified,final
assets/exports/icons/map-bus.svg,map bus,both,"32x32, viewBox 0 0 32 32",center,Codex original,Project-owned; redistribution license not specified,final
assets/exports/icons/map-citizen.svg,map citizen,both,"32x32, viewBox 0 0 32 32",center,Codex original,Project-owned; redistribution license not specified,final
assets/exports/icons/map-road.svg,map road,both,"32x32, viewBox 0 0 32 32",center,Codex original,Project-owned; redistribution license not specified,final
assets/exports/icons/map-district.svg,map district,both,"32x32, viewBox 0 0 32 32",center,Codex original,Project-owned; redistribution license not specified,final
assets/exports/icons/map-citywide.svg,map citywide,both,"32x32, viewBox 0 0 32 32",center,Codex original,Project-owned; redistribution license not specified,final
assets/exports/icons/logo-app.svg,logo app,both,"32x32, viewBox 0 0 32 32",center,Codex original,Project-owned; redistribution license not specified,final
assets/exports/favicon/favicon.svg,approved app icon concept A,both,"32x32, viewBox 0 0 32 32",center,Codex original,Project-owned; redistribution license not specified,final
assets/exports/favicon/favicon-16.png,approved app icon concept A,both,16x16,center,Codex original,Project-owned; redistribution license not specified,final
assets/exports/favicon/favicon-32.png,approved app icon concept A,both,32x32,center,Codex original,Project-owned; redistribution license not specified,final
assets/exports/favicon/favicon-64.png,approved app icon concept A,both,64x64,center,Codex original,Project-owned; redistribution license not specified,final
assets/exports/favicon/favicon-192.png,approved app icon concept A,both,192x192,center,Codex original,Project-owned; redistribution license not specified,final
assets/exports/favicon/favicon-512.png,approved app icon concept A,both,512x512,center,Codex original,Project-owned; redistribution license not specified,final
